unique_id,emotion,video_path,status,reason,frame_count,fps,detected_frames,detection_rate,raw_length,output_length,signal_std,dominant_bpm
5120907003_20251128095846,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907003_20251128095846/sadness.mp4,ok,ok,720,23.9997,720,1,720,900,0.0159676,73.1242
5120907003_20251128095846,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907003_20251128095846/happiness.mp4,ok,ok,719,24,719,1,719,900,0.00187868,101.25
5120907003_20251128095846,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907003_20251128095846/fearness.mp4,ok,ok,719,24,719,1,719,900,0.00186704,78.75
5120907003_20251128095846,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907003_20251128095846/tension.mp4,ok,ok,717,24,717,1,717,900,0.0022575,50.625
5120907004_20251128100446,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907004_20251128100446/calm.mp4,ok,ok,729,23.9997,729,1,729,900,0.00201538,89.999
5120907004_20251128100446,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907004_20251128100446/sadness.mp4,ok,ok,722,23.9997,722,1,722,900,0.00228847,73.1242
5120907004_20251128100446,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907004_20251128100446/happiness.mp4,ok,ok,722,24,722,1,722,900,0.00347971,45
5120907004_20251128100446,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907004_20251128100446/fearness.mp4,ok,ok,722,24,722,1,722,900,0.00141179,50.625
5120907004_20251128100446,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907004_20251128100446/tension.mp4,ok,ok,718,24,718,1,718,900,0.00186357,78.75
5120907004_20251128100522,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907004_20251128100522/calm.mp4,ok,ok,725,23.9997,725,1,725,900,0.00117086,56.2494
5120907004_20251128100522,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907004_20251128100522/sadness.mp4,ok,ok,720,23.9997,720,1,720,900,0.000870305,73.1242
5120907004_20251128100522,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907004_20251128100522/happiness.mp4,ok,ok,719,24,719,1,719,900,0.00127122,67.5
5120907004_20251128100522,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907004_20251128100522/fearness.mp4,ok,ok,720,24,720,1,720,900,0.000878908,61.875
5120907004_20251128100522,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907004_20251128100522/tension.mp4,ok,ok,717,24,717,1,717,900,0.00176461,61.875
5120907005_20251128101120,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907005_20251128101120/calm.mp4,ok,ok,721,23.9997,721,1,721,900,0.00172832,50.6244
5120907005_20251128101120,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907005_20251128101120/sadness.mp4,ok,ok,719,23.9997,719,1,719,900,0.00153612,44.9995
5120907005_20251128101120,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907005_20251128101120/happiness.mp4,ok,ok,719,24,719,1,719,900,0.00116649,67.5
5120907005_20251128101120,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907005_20251128101120/fearness.mp4,ok,ok,719,24,719,1,719,900,0.00186745,73.125
5120907005_20251128101120,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907005_20251128101120/tension.mp4,ok,ok,717,24,717,1,717,900,0.00200262,84.375
5120907005_20251128101155,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907005_20251128101155/calm.mp4,ok,ok,728,23.9997,728,1,728,900,0.00244331,89.999
5120907005_20251128101155,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907005_20251128101155/sadness.mp4,ok,ok,721,23.9997,721,1,721,900,0.0111537,56.2494
5120907005_20251128101155,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907005_20251128101155/happiness.mp4,ok,ok,720,24,720,1,720,900,0.00483106,50.625
5120907005_20251128101155,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907005_20251128101155/fearness.mp4,ok,ok,720,24,720,1,720,900,0.00250057,67.5
5120907005_20251128101155,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907005_20251128101155/tension.mp4,ok,ok,717,24,717,1,717,900,0.00281754,78.75
5120907006_20251128101832,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907006_20251128101832/calm.mp4,ok,ok,728,23.9997,728,1,728,900,0.00196571,56.2494
5120907006_20251128101832,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907006_20251128101832/sadness.mp4,ok,ok,722,23.9997,722,1,722,900,0.00104066,73.1242
5120907006_20251128101832,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907006_20251128101832/happiness.mp4,ok,ok,722,24,722,1,722,900,0.00102046,45
5120907006_20251128101832,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907006_20251128101832/fearness.mp4,ok,ok,722,24,722,1,722,900,0.000978104,61.875
5120907006_20251128101832,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907006_20251128101832/tension.mp4,ok,ok,718,24,718,1,718,900,0.00179731,78.75
5120907101_20251128094512,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907101_20251128094512/calm.mp4,ok,ok,916,29.9984,916,1,916,900,0.00205763,70.3087
5120907101_20251128094512,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907101_20251128094512/sadness.mp4,ok,ok,906,29.9983,906,1,906,900,0.00210446,56.2469
5120907101_20251128094512,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907101_20251128094512/happiness.mp4,ok,ok,905,29.9984,905,1,905,900,0.00705832,70.3086
5120907101_20251128094512,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907101_20251128094512/fearness.mp4,ok,ok,905,29.9984,905,1,905,900,0.00141011,63.2778
5120907101_20251128094512,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907101_20251128094512/tension.mp4,ok,ok,903,29.9984,903,1,903,900,0.00169839,63.2778
5120907102_20251128095553,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907102_20251128095553/calm.mp4,ok,ok,916,29.9984,916,1,916,900,0.00219022,49.2161
5120907102_20251128095553,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907102_20251128095553/sadness.mp4,ok,ok,906,29.9983,906,1,906,900,0.00249494,70.3086
5120907102_20251128095553,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907102_20251128095553/happiness.mp4,ok,ok,905,29.9984,905,1,905,900,0.00200371,56.2469
5120907102_20251128095553,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907102_20251128095553/fearness.mp4,ok,ok,905,29.9984,905,1,905,900,0.00418829,56.2469
5120907102_20251128095553,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907102_20251128095553/tension.mp4,ok,ok,903,29.9984,903,1,903,900,0.00399387,70.3087
5120907103_20251128100259,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907103_20251128100259/calm.mp4,ok,ok,915,29.9984,915,1,915,900,0.00207259,70.3087
5120907103_20251128100259,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907103_20251128100259/sadness.mp4,ok,ok,905,29.9983,905,1,905,900,0.00617572,84.3703
5120907103_20251128100259,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907103_20251128100259/happiness.mp4,ok,ok,905,29.9983,905,1,905,900,0.00201316,63.2778
5120907103_20251128100259,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907103_20251128100259/fearness.mp4,ok,ok,905,29.9984,905,1,905,900,0.00142751,63.2778
5120907103_20251128100259,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907103_20251128100259/tension.mp4,ok,ok,902,29.9984,902,1,902,900,0.00147132,63.2778
5120907104_20251128101013,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907104_20251128101013/calm.mp4,ok,ok,913,29.9984,913,1,913,900,0.0027493,63.2778
5120907104_20251128101013,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907104_20251128101013/sadness.mp4,ok,ok,904,29.9983,904,1,904,900,0.00244715,70.3086
5120907104_20251128101013,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907104_20251128101013/happiness.mp4,ok,ok,904,29.9983,904,1,904,900,0.00202472,70.3086
5120907104_20251128101013,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907104_20251128101013/fearness.mp4,ok,ok,904,29.9983,904,1,904,900,0.00190152,70.3086
5120907104_20251128101013,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907104_20251128101013/tension.mp4,ok,ok,901,29.9983,901,1,901,900,0.00208423,70.3086
5120907105_20251128101647,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907105_20251128101647/calm.mp4,ok,ok,915,29.9984,915,1,915,900,0.00198101,98.4321
5120907105_20251128101647,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907105_20251128101647/sadness.mp4,ok,ok,904,29.9652,904,1,904,900,0.00240333,98.3233
5120907105_20251128101647,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907105_20251128101647/happiness.mp4,ok,ok,904,29.9983,904,1,904,900,0.00374875,98.4321
5120907105_20251128101647,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907105_20251128101647/fearness.mp4,ok,ok,904,29.9984,904,1,904,900,0.00197893,98.4321
5120907105_20251128101647,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5120907105_20251128101647/tension.mp4,ok,ok,902,29.9984,902,1,902,900,0.00237487,98.4321
5121005034_20251121084749,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005034_20251121084749/calm.mp4,ok,ok,722,23.9997,722,1,722,900,0.00177981,61.8743
5121005034_20251121084749,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005034_20251121084749/sadness.mp4,ok,ok,718,23.9997,718,1,718,900,0.00128644,56.2494
5121005034_20251121084749,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005034_20251121084749/happiness.mp4,ok,ok,717,24,717,1,717,900,0.00118643,61.875
5121005034_20251121084749,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005034_20251121084749/fearness.mp4,ok,ok,717,24,717,1,717,900,0.00132858,61.875
5121005034_20251121084749,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005034_20251121084749/tension.mp4,ok,ok,715,24,715,1,715,900,0.00131653,61.875
5121005035_20251121090010,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005035_20251121090010/calm.mp4,ok,ok,724,23.9997,724,1,724,900,0.00188763,73.1242
5121005035_20251121090010,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005035_20251121090010/sadness.mp4,ok,ok,719,23.9997,719,1,719,900,0.00196868,56.2494
5121005035_20251121090010,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005035_20251121090010/happiness.mp4,ok,ok,719,24,719,1,719,900,0.00228467,90
5121005035_20251121090010,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005035_20251121090010/fearness.mp4,ok,ok,719,24,719,1,719,900,0.00301383,61.875
5121005035_20251121090010,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005035_20251121090010/tension.mp4,ok,ok,717,24,717,1,717,900,0.00217056,61.875
5121005036_20251121091114,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005036_20251121091114/calm.mp4,ok,ok,725,23.9997,725,1,725,900,0.0024603,61.8743
5121005036_20251121091114,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005036_20251121091114/sadness.mp4,ok,ok,720,23.9997,720,1,720,900,0.00104644,61.8743
5121005036_20251121091114,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005036_20251121091114/happiness.mp4,ok,ok,719,24,719,1,719,900,0.00111732,67.5
5121005036_20251121091114,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005036_20251121091114/fearness.mp4,ok,ok,720,24,720,1,720,900,0.000927559,61.875
5121005036_20251121091114,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005036_20251121091114/tension.mp4,ok,ok,717,24,717,1,717,900,0.00104149,61.875
5121005037_20251121093955,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005037_20251121093955/calm.mp4,ok,ok,726,23.9997,726,1,726,900,0.00152652,123.749
5121005037_20251121093955,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005037_20251121093955/sadness.mp4,ok,ok,719,23.9997,719,1,719,900,0.00246863,56.2494
5121005037_20251121093955,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005037_20251121093955/happiness.mp4,ok,ok,719,24,719,1,719,900,0.00251628,61.875
5121005037_20251121093955,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005037_20251121093955/fearness.mp4,ok,ok,719,24,719,1,719,900,0.00226745,61.875
5121005037_20251121093955,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005037_20251121093955/tension.mp4,ok,ok,716,24,716,1,716,900,0.0019546,56.25
5121005038_20251121094646,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005038_20251121094646/calm.mp4,ok,ok,725,23.9997,725,1,725,900,0.00148844,50.6244
5121005038_20251121094646,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005038_20251121094646/sadness.mp4,ok,ok,720,23.9997,720,1,720,900,0.00145789,61.8743
5121005038_20251121094646,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005038_20251121094646/happiness.mp4,ok,ok,719,24,719,1,719,900,0.001334,180
5121005038_20251121094646,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005038_20251121094646/fearness.mp4,ok,ok,720,24,720,1,720,900,0.00139233,61.875
5121005038_20251121094646,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005038_20251121094646/tension.mp4,ok,ok,716,24,716,1,716,900,0.00153695,61.875
5121005039_20251121095332,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005039_20251121095332/calm.mp4,ok,ok,724,23.9997,724,1,724,900,0.00242321,106.874
5121005039_20251121095332,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005039_20251121095332/sadness.mp4,ok,ok,719,23.9997,719,1,719,900,0.00193482,89.999
5121005039_20251121095332,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005039_20251121095332/happiness.mp4,ok,ok,719,24,719,1,719,900,0.00129993,67.5
5121005039_20251121095332,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005039_20251121095332/fearness.mp4,ok,ok,719,24,719,1,719,900,0.00141154,61.875
5121005039_20251121095332,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005039_20251121095332/tension.mp4,ok,ok,717,24,717,1,717,900,0.00122295,67.5
5121005040_20251121100036,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005040_20251121100036/calm.mp4,ok,ok,725,23.9997,725,1,725,900,0.00142728,56.2494
5121005040_20251121100036,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005040_20251121100036/sadness.mp4,ok,ok,720,23.9997,720,1,720,900,0.00150193,67.4993
5121005040_20251121100036,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005040_20251121100036/happiness.mp4,ok,ok,720,24,720,1,720,900,0.00146428,106.875
5121005040_20251121100036,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005040_20251121100036/fearness.mp4,ok,ok,720,24,720,1,720,900,0.00147193,61.875
5121005040_20251121100036,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005040_20251121100036/tension.mp4,ok,ok,717,24,717,1,717,900,0.00224276,61.875
5121005041_20251121100904,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005041_20251121100904/calm.mp4,ok,ok,725,23.9997,725,1,725,900,0.00110695,61.8743
5121005041_20251121100904,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005041_20251121100904/sadness.mp4,ok,ok,722,23.9997,722,1,722,900,0.000853476,73.1242
5121005041_20251121100904,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005041_20251121100904/happiness.mp4,ok,ok,721,24,721,1,721,900,0.000998658,73.125
5121005041_20251121100904,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005041_20251121100904/fearness.mp4,ok,ok,721,24,721,1,721,900,0.000837236,67.5
5121005041_20251121100904,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005041_20251121100904/tension.mp4,ok,ok,719,24,719,1,719,900,0.000900565,73.125
5121005042_20251121101550,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005042_20251121101550/calm.mp4,ok,ok,726,23.9997,726,1,726,900,0.00134855,67.4993
5121005042_20251121101550,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005042_20251121101550/sadness.mp4,ok,ok,719,23.9997,719,1,719,900,0.00146311,84.3741
5121005042_20251121101550,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005042_20251121101550/happiness.mp4,ok,ok,718,24,718,1,718,900,0.00135312,61.875
5121005042_20251121101550,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005042_20251121101550/fearness.mp4,ok,ok,718,24,718,1,718,900,0.00130019,73.125
5121005042_20251121101550,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121005042_20251121101550/tension.mp4,ok,ok,717,24,717,1,717,900,0.00146341,61.875
5121006043_20251121102511,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121006043_20251121102511/calm.mp4,ok,ok,726,23.9997,726,1,726,900,0.000790919,84.3741
5121006043_20251121102511,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121006043_20251121102511/sadness.mp4,ok,ok,721,23.9997,721,1,721,900,0.00138429,61.8743
5121006043_20251121102511,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121006043_20251121102511/happiness.mp4,ok,ok,720,24,720,1,720,900,0.00129895,56.25
5121006043_20251121102511,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121006043_20251121102511/fearness.mp4,ok,ok,721,24,721,1,721,900,0.00131537,84.375
5121006043_20251121102511,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121006043_20251121102511/tension.mp4,ok,ok,717,24,717,1,717,900,0.00101557,67.5
5121006044_20251121103115,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121006044_20251121103115/calm.mp4,ok,ok,726,23.9997,726,1,726,900,0.00122376,73.1242
5121006044_20251121103115,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121006044_20251121103115/sadness.mp4,ok,ok,718,23.9997,718,1,718,900,0.00322549,61.8743
5121006044_20251121103115,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121006044_20251121103115/happiness.mp4,ok,ok,717,24,717,1,717,900,0.00232152,50.625
5121006044_20251121103115,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121006044_20251121103115/fearness.mp4,ok,ok,717,24,717,1,717,900,0.00257755,61.875
5121006044_20251121103115,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121006044_20251121103115/tension.mp4,ok,ok,714,24,714,1,714,900,0.00229786,118.125
5121006053_20251121113636,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121006053_20251121113636/calm.mp4,ok,ok,725,23.9997,725,1,725,900,0.00163769,84.3741
5121006053_20251121113636,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121006053_20251121113636/sadness.mp4,ok,ok,717,23.9997,717,1,717,900,0.00145696,50.6244
5121006053_20251121113636,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121006053_20251121113636/happiness.mp4,ok,ok,717,24,717,1,717,900,0.00146368,50.625
5121006053_20251121113636,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121006053_20251121113636/fearness.mp4,ok,ok,716,24,716,1,716,900,0.00143036,78.75
5121006053_20251121113636,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121006053_20251121113636/tension.mp4,ok,ok,714,24,714,1,714,900,0.00142508,67.5
5121007045_20251121103747,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121007045_20251121103747/calm.mp4,ok,ok,725,23.9997,725,1,725,900,0.00164938,78.7491
5121007045_20251121103747,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121007045_20251121103747/sadness.mp4,ok,ok,719,23.9997,719,1,719,900,0.0012509,67.4992
5121007045_20251121103747,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121007045_20251121103747/happiness.mp4,ok,ok,718,24,718,1,718,900,0.00161606,90
5121007045_20251121103747,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121007045_20251121103747/fearness.mp4,ok,ok,718,24,718,1,718,900,0.00217077,78.75
5121007045_20251121103747,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121007045_20251121103747/tension.mp4,ok,ok,716,24,716,1,716,900,0.00201723,84.375
5121007046_20251121104419,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121007046_20251121104419/calm.mp4,ok,ok,726,23.9997,726,1,726,900,0.00127834,56.2494
5121007046_20251121104419,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121007046_20251121104419/sadness.mp4,ok,ok,722,23.9997,722,1,722,900,0.00201477,61.8743
5121007046_20251121104419,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121007046_20251121104419/happiness.mp4,ok,ok,721,24,721,1,721,900,0.00220772,61.875
5121007046_20251121104419,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121007046_20251121104419/fearness.mp4,ok,ok,721,24,721,1,721,900,0.00223017,61.875
5121007046_20251121104419,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121007046_20251121104419/tension.mp4,ok,ok,718,24,718,1,718,900,0.00253198,61.875
5121007047_20251121105103,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121007047_20251121105103/calm.mp4,ok,ok,726,23.9997,726,1,726,900,0.00224413,56.2494
5121007047_20251121105103,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121007047_20251121105103/sadness.mp4,ok,ok,720,23.9997,720,1,720,900,0.00236766,56.2494
5121007047_20251121105103,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121007047_20251121105103/happiness.mp4,ok,ok,719,24,719,1,719,900,0.00277867,50.625
5121007047_20251121105103,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121007047_20251121105103/fearness.mp4,ok,ok,719,24,719,1,719,900,0.00158383,67.5
5121007047_20251121105103,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121007047_20251121105103/tension.mp4,ok,ok,717,24,717,1,717,900,0.00121488,56.25
5121007048_20251121105730,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121007048_20251121105730/calm.mp4,ok,ok,727,23.9997,727,1,727,900,0.00171009,84.3741
5121007048_20251121105730,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121007048_20251121105730/sadness.mp4,ok,ok,720,23.9997,720,1,720,900,0.00199771,61.8743
5121007048_20251121105730,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121007048_20251121105730/happiness.mp4,ok,ok,720,24,720,1,720,900,0.00165532,56.25
5121007048_20251121105730,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121007048_20251121105730/fearness.mp4,ok,ok,720,24,720,1,720,900,0.00173404,73.125
5121007048_20251121105730,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121007048_20251121105730/tension.mp4,ok,ok,717,24,717,1,717,900,0.00145382,56.25
5121007049_20251121110436,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/5121007049_20251121110436/calm.mp4,ok,ok,723,23.9997,723,1,723,900,0.00171472,95.6239
